Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Full Moon Monkey","Orangutan Wall > Left Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/105841694/full-moon-monkey,2.6,-1,Sport,5.8+,1,70,39.55474,-111.68811
"Don't Touch the Monkey","Orangutan Wall > Left Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107302898/dont-touch-the-monkey,3.0,-1,Sport,5.8+,1,85,39.55474,-111.68811
"That Be Me","Billy the Kid Wall > Left Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/106843423/that-be-me,2.1,-1,Sport,5.6,1,50,39.55489,-111.68758
"I'll Make you Famous","Billy the Kid Wall > Left Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/106843417/ill-make-you-famous,2.6,-1,Sport,5.7,1,60,39.55489,-111.68758
"Celsa Vaca","Billy the Kid Wall > Left Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/106843436/celsa-vaca,2.0,-1,Sport,5.8-,1,50,39.55489,-111.68758
"Doc Scurlock","Billy the Kid Wall > Left Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/112822030/doc-scurlock,2.2,-1,Sport,5.8,1,95,39.55489,-111.68758
"A Place Where I Can Hide","The Matrix > Middle Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/106023629/a-place-where-i-can-hide,1.8,-1,Sport,5.8,1,70,39.5572,-111.6916
Dryfire,"Armory, The > Middle Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/105838597/dryfire,2.5,-1,Sport,5.7,1,100,39.5616,-111.7014
"The Great Chasm","The Great Chasm > Middle Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/105914358/the-great-chasm,3.1,-1,Sport,5.7,3,300,39.5569,-111.6902
"Right Most","Short Chossy wall above the Matrix > Middle Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/114952224/right-most,1.0,-1,Sport,5.8,1,30,39.55812,-111.69166
"Grandma Woke Up Dead","Cinema Wall > Middle Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/118738053/grandma-woke-up-dead,1.0,-1,Sport,5.7+,1,50,39.55715,-111.69488
"Lawn Rangers","Cinema Wall > Middle Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/118738078/lawn-rangers,1.0,-1,Sport,5.7+,1,55,39.55715,-111.69488
Justice,"The Minimum Crag > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/111855073/justice,2.5,-1,Sport,5.6,1,75,39.5622,-111.6906
"Children's Place","The Minimum Crag > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/111855089/childrens-place,2.1,-1,Sport,5.6,1,65,39.5622,-111.6906
Carters,"The Minimum Crag > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/111855110/carters,2.0,-1,Sport,5.6,1,50,39.5622,-111.6906
unknown,"Zen Garden > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/124756077/unknown,0.5,-1,Sport,5.7,1,,39.5632,-111.6908
"Key Lime Sky","Oxygen Wall > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/106440060/key-lime-sky,3.2,-1,Sport,5.8,1,110,39.5615,-111.6892
"Butter that Bacon","Simpson Rock > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/106788256/butter-that-bacon,2.5,-1,Sport,5.6,1,60,39.56135,-111.68774
"Anything for You, Birthday Boy","Simpson Rock > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/113537713/anything-for-you-birthday-boy,2.2,-1,Sport,5.7,1,,39.56135,-111.68774
"Fun with Flanders","Simpson Rock > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/106755664/fun-with-flanders,2.3,-1,Sport,5.8,1,60,39.56135,-111.68774
"Bullets Over Baghdad","Walls of Liberation > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107680013/bullets-over-baghdad,3.4,-1,Sport,5.6,1,90,39.56175,-111.6876
"TOW Jam","Walls of Liberation > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/111985062/tow-jam,2.6,-1,Sport,5.6,1,80,39.56175,-111.6876
"JDAM's in the Sky","Walls of Liberation > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/113859931/jdams-in-the-sky,2.4,-1,Sport,5.6,1,70,39.56175,-111.6876
"Sweet Semtex","Walls of Liberation > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/113892243/sweet-semtex,2.0,-1,Sport,5.6,1,50,39.56175,-111.6876
"It's a Haboob!","Walls of Liberation > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/111965088/its-a-haboob,2.2,-1,Sport,5.8-,1,60,39.56175,-111.6876
"Scud Unknown Middle","Walls of Liberation > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/111965155/scud-unknown-middle,2.0,-1,Sport,5.8,1,55,39.56175,-111.6876
"Korengal Two-Step","Walls of Liberation > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/113895313/korengal-two-step,2.7,-1,Sport,5.8,1,70,39.56175,-111.6876
"SCUD Unknown","Walls of Liberation > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/114463855/scud-unknown,1.8,-1,Sport,5.8,1,,39.56175,-111.6876
"I Say Ouday","Walls of Liberation > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107680002/i-say-ouday,2.6,-1,Sport,5.8,1,60,39.56175,-111.6876
"Steve & Elsie","Birthday Corridor > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107772505/steve-elsie,1.5,-1,Sport,5.7,1,50,39.56622,-111.69646
"Rebar & Rakes","Birthday Corridor > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107772597/rebar-rakes,2.2,-1,Sport,5.7,1,75,39.56622,-111.69646
"Birthday Bolt","Birthday Corridor > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107772514/birthday-bolt,2.1,-1,Sport,5.8-,1,50,39.56622,-111.69646
"Jimmy Dodges a Boulder","Birthday Corridor > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107772491/jimmy-dodges-a-boulder,2.4,-1,Sport,5.8,1,,39.56622,-111.69646
"High Desert Pelicans","Birthday Corridor > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107772591/high-desert-pelicans,2.4,-1,Sport,5.8,1,60,39.56622,-111.69646
"Clippy Clip","Cragganzenden > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/113895259/clippy-clip,1.8,-1,"Sport, TR",5.6,1,40,39.56368,-111.69083
"Lucy's Perch","Cragganzenden > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/112937869/lucys-perch,3.4,-1,Sport,5.7+,1,120,39.56368,-111.69083
"Den Mother","Cragganzenden > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/112937800/den-mother,2.1,-1,Sport,5.8+,1,,39.56368,-111.69083
"Chicken Stix","Red Dog Wall > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/114339397/chicken-stix,1.6,-1,Sport,5.7,1,50,39.56441,-111.6943
Apprentice,"The Cove > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/114345859/apprentice,2.5,-1,Sport,5.7,1,45,39.56336,-111.68939
Thanksgivering,"The Cove > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/114345977/thanksgivering,2.0,-1,Sport,5.7,1,50,39.56336,-111.68939
Moosenuts,"The Cove > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/114345981/moosenuts,2.1,-1,Sport,5.7,1,50,39.56336,-111.68939
Rome,"The Cove > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/114345869/rome,2.1,-1,Sport,5.8-,1,45,39.56336,-111.68939
"Mr Good Jugs","Mini Max > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/114392059/mr-good-jugs,2.3,-1,Sport,5.8,1,60,39.56272,-111.69016
"String of Obscenities","The Coliseum > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/121354084/string-of-obscenities,2.0,-1,Sport,5.7,2,,39.56591,-111.69129
"Judas Chair","The Coliseum > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/121354156/judas-chair,1.5,-1,Sport,5.7,1,,39.56591,-111.69129
Ravenclaw,"Volkswagon Wall > Spring Canyon > Central Utah > Utah",https://www.mountainproject.com/route/111110880/ravenclaw,2.5,-1,Sport,5.6,1,30,39.70034,-110.91995
Gryffendor,"Volkswagon Wall > Spring Canyon > Central Utah > Utah",https://www.mountainproject.com/route/111049217/gryffendor,2.5,-1,Sport,5.8,1,30,39.70034,-110.91995
"Diagon Alley","Meadow Rappel Rock > Fishlake National Forest > Central Utah > Utah",https://www.mountainproject.com/route/107725021/diagon-alley,1.7,-1,Sport,5.7,1,40,38.8803,-112.3072
"Log Jam","Schoolhouse Rock > Log Canyon > Central Utah > Utah",https://www.mountainproject.com/route/108318782/log-jam,2.5,-1,Sport,5.7,1,70,39.64935,-111.70181
"Dancing Fool","Schoolhouse Rock > Log Canyon > Central Utah > Utah",https://www.mountainproject.com/route/110751763/dancing-fool,2.5,-1,Sport,5.7,1,90,39.64935,-111.70181
"Horton Hears a Whowah","Schoolhouse Rock > Log Canyon > Central Utah > Utah",https://www.mountainproject.com/route/108318791/horton-hears-a-whowah,2.2,-1,Sport,5.8,1,80,39.64935,-111.70181
"Twig and Berries","Salt Creek Canyon > Central Utah > Utah",https://www.mountainproject.com/route/109639591/twig-and-berries,2.3,-1,"Sport, TR",5.6,1,,39.74092,-111.71284
"Spider Pig","Salt Creek Canyon > Central Utah > Utah",https://www.mountainproject.com/route/109639598/spider-pig,1.9,-1,Sport,5.6,1,,39.74092,-111.71284
Sasquatch,"Salt Creek Canyon > Central Utah > Utah",https://www.mountainproject.com/route/108955179/sasquatch,2.0,-1,"Sport, TR",5.7,1,30,39.74092,-111.71284
"Pocket Change","Salt Creek Canyon > Central Utah > Utah",https://www.mountainproject.com/route/108955173/pocket-change,2.3,-1,"Sport, TR",5.8,1,30,39.74092,-111.71284
"Telestial Depressions","Salt Creek Canyon > Central Utah > Utah",https://www.mountainproject.com/route/108955188/telestial-depressions,2.6,-1,"Sport, TR",5.8,1,30,39.74092,-111.71284
"Killin' Time","Monroe Canyon: North Side > The Narrows > Monroe Canyon > Richfield > Central Utah > Utah",https://www.mountainproject.com/route/115329123/killin-time,2.6,-1,Sport,5.8,1,40,38.5994,-112.08486
"Bouncy Castle","Toddler Wall > Redmond Rocks > Central Utah > Utah",https://www.mountainproject.com/route/114378873/bouncy-castle,2.0,-1,Sport,5.6,1,25,39.0126,-111.79253
Boots,"Toddler Wall > Redmond Rocks > Central Utah > Utah",https://www.mountainproject.com/route/114378883/boots,2.5,-1,Sport,5.8-,1,27,39.0126,-111.79253
"Choo Choo Butt","Garulean Wall > Redmond Rocks > Central Utah > Utah",https://www.mountainproject.com/route/114378984/choo-choo-butt,2.0,-1,Sport,5.7,1,30,39.02806,-111.77878
"State of My Bunion","Garulean Wall > Redmond Rocks > Central Utah > Utah",https://www.mountainproject.com/route/114378989/state-of-my-bunion,2.3,-1,"Sport, TR",5.8,1,30,39.02806,-111.77878
"Don't Kick the Baby","Jacob's Playpen > New Canyon > Central Utah > Utah",https://www.mountainproject.com/route/120438897/dont-kick-the-baby,2.5,-1,Sport,5.7,1,35,39.34408,-111.52707
"Starbucks Man","Jacob's Playpen > New Canyon > Central Utah > Utah",https://www.mountainproject.com/route/120438869/starbucks-man,3.0,-1,Sport,5.8,1,40,39.34408,-111.52707
Barbarian,"Circus Wall > Island In The Sky > Snow Canyon State Park > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/105718231/barbarian,2.2,-1,"Trad, Sport","5.6 R",3,380,37.19743,-113.64353
"Pygmy Alien","Circus Wall > Island In The Sky > Snow Canyon State Park > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/105718480/pygmy-alien,2.9,-1,"Trad, Sport",5.7+,2,230,37.19743,-113.64353
"Kibosch Buttress","Sand Dunes > Island In The Sky > Snow Canyon State Park > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107121025/kibosch-buttress,1.5,-1,"Trad, Sport",5.6,1,120,37.19133,-113.64333
"Thousand Pints of Lite","Sand Dunes > Island In The Sky > Snow Canyon State Park > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106749318/thousand-pints-of-lite,2.8,-1,Sport,5.7,3,180,37.19133,-113.64333
"Leopard Skin","Sand Dunes > Island In The Sky > Snow Canyon State Park > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/105891653/leopard-skin,3.3,-1,"Trad, Sport",5.7,4,260,37.19133,-113.64333
"Twist and Shout","Sand Dunes > Island In The Sky > Snow Canyon State Park > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106749307/twist-and-shout,2.4,-1,Sport,5.8-,1,70,37.19133,-113.64333
"Stranger Than Friction","Sand Dunes > Island In The Sky > Snow Canyon State Park > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106156665/stranger-than-friction,1.7,-1,Sport,5.8,1,80,37.19133,-113.64333
"Black Hole Sun","Sunny Side > Black Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/105718498/black-hole-sun,1.9,-1,Sport,5.8,1,40,37.155,-113.6073
Sungrazer,"Sunny Side > Black Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/105718501/sungrazer,1.8,-1,Sport,5.8+,1,40,37.155,-113.6073
F.Y.M.,"Shady Side > Black Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/111700055/fym,1.6,-1,Sport,5.8,1,30,37.1548,-113.6074
"Breaking the Sabbath","Prophesy Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107072538/breaking-the-sabbath,2.7,-1,Sport,5.7,1,80,37.2939,-113.6932
"Wuhan Bat Cave","Prophesy Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/120560682/wuhan-bat-cave,2.5,-1,Sport,5.8,1,60,37.2939,-113.6932
"Omicron Variant BA.2","Prophesy Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/121912007/omicron-variant-ba2,2.4,-1,Sport,5.8,1,55,37.2939,-113.6932
"False Prophets","Prophesy Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/112488268/false-prophets,2.6,-1,Sport,5.8,1,,37.2939,-113.6932
"Hot Grandma","Green Valley Gap > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/118749580/hot-grandma,2.8,-1,Sport,5.8-,1,35,37.08852,-113.63779
"Cool Katz","Green Valley Gap > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106651274/cool-katz,2.3,-1,Sport,5.8,1,35,37.08852,-113.63779
"Pinball “Flue Shot”","Green Valley Gap > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/109976122/pinball-flue-shot,2.2,-1,Sport,5.8,1,35,37.08852,-113.63779
"Road to the Sun","Sunrise Buttress > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/105824359/road-to-the-sun,2.5,-1,Sport,5.8,1,50,37.33576,-113.68767
Narcolepsy,"The Rubicon > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/105824380/narcolepsy,2.1,-1,Sport,5.8,1,40,37.33636,-113.68693
"Igneous Capitalist","Baby Rubicon > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107185985/igneous-capitalist,2.0,-1,Sport,5.6,1,40,37.33604,-113.68702
"Subject to Change","Baby Rubicon > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107756163/subject-to-change,2.0,-1,Sport,5.7,1,40,37.33604,-113.68702
"Spit Shine","Baby Rubicon > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/105959209/spit-shine,1.9,-1,Sport,5.7,1,40,37.33604,-113.68702
"Its Always Something","Baby Rubicon > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/122428944/its-always-something,2.0,-1,Sport,5.7,1,40,37.33604,-113.68702
[Redacted],"Baby Rubicon > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106796633/redacted,2.0,-1,Sport,5.8,1,45,37.33604,-113.68702
"Don't Try This at Home","Baby Rubicon > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107756183/dont-try-this-at-home,2.3,-1,Sport,5.8,1,40,37.33604,-113.68702
"Fly Soup","The Flytrap > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/105849890/fly-soup,2.1,-1,Sport,5.7,1,35,37.33492,-113.68818
"Spanish Fly","The Flytrap > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/105849915/spanish-fly,2.2,-1,Sport,5.8-,1,45,37.33492,-113.68818
"Chef Sheri","The Flytrap > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/105844780/chef-sheri,2.3,-1,Sport,5.8,1,40,37.33492,-113.68818
"Busload of Faith","The Picnic Wall > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/105959205/busload-of-faith,1.6,-1,Sport,5.6,1,40,37.33556,-113.68788
Catwalk,"The Picnic Wall > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/105909956/catwalk,2.4,-1,Sport,5.7,1,55,37.33556,-113.68788
"Bag Lunch","The Picnic Wall > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107756193/bag-lunch,1.3,-1,Sport,5.8,1,40,37.33556,-113.68788
Dynasty,"Falcons Landing > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/105910022/dynasty,1.9,-1,Sport,5.8,1,50,37.3352,-113.6875
"Tasmanian Twist","The Cartoon Crag > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/108143242/tasmanian-twist,1.7,-1,Sport,5.8,1,15,37.33517,-113.68913
"Crack Pipe","The Pipelines > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/108349727/crack-pipe,2.1,-1,Sport,5.8,1,40,37.33362,-113.69073
"Laying Pipe","The Pipelines > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/108349771/laying-pipe,2.5,-1,Sport,5.8+,1,40,37.33362,-113.69073
"Who Says You Kant","Philosophy Wall > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/119995828/who-says-you-kant,2.0,-1,Sport,5.6,1,35,37.33621,-113.68746
"Pillars of Truth","Philosophy Wall > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/119995909/pillars-of-truth,2.0,-1,Sport,5.6,1,35,37.33621,-113.68746
"Voodoo Economics","Turtle Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/105938399/voodoo-economics,2.2,-1,Sport,5.8,1,40,37.1498,-113.61204
Pigsty,"Cougar Cliffs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106374644/pigsty,2.5,-1,Sport,5.8,1,40,37.1618,-113.6102
"Unknown 5.7 Corner to Slab","Zen Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/120110359/unknown-57-corner-to-slab,2.0,-1,Sport,5.7,1,50,37.07013,-113.64737
"Sentient Beings","Zen Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/112506174/sentient-beings,2.0,-1,Sport,5.8,1,60,37.07013,-113.64737
"Chop Wood Carry Wood","Zen Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107360286/chop-wood-carry-wood,2.2,-1,Sport,5.8,1,70,37.07013,-113.64737
"Quick Sand","Shotgun Alley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107115189/quick-sand,1.7,-1,"Sport, TR",5.7,1,25,37.1709,-113.71399
"Ten-legged Interspecies Cha-cha","Shotgun Alley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107116352/ten-legged-interspecies-cha-cha,1.6,-1,"Sport, TR",5.7,1,25,37.1709,-113.71399
"Southbound Pachyderm","Shotgun Alley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106818147/southbound-pachyderm,2.4,-1,"Sport, TR",5.8,1,35,37.1709,-113.71399
"Cup Of Tea","Coral Canyon Ridge > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107104264/cup-of-tea,2.5,-1,Sport,5.7,1,40,37.1515,-113.4416
"10.4 Over and Out","Coral Canyon Ridge > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/109881597/104-over-and-out,2.5,-1,Sport,5.8,1,50,37.1515,-113.4416
"Banished to the Desert","Coral Canyon Ridge > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/111796341/banished-to-the-desert,2.7,-1,Sport,5.8,1,50,37.1515,-113.4416
"Hump Like a Beetle","Coral Canyon Ridge > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/119461512/hump-like-a-beetle,1.7,-1,Sport,5.8,1,60,37.1515,-113.4416
Pullout,"The Playpen > Pine Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107229075/pullout,1.2,-1,Sport,5.7,1,20,37.4064,-113.53835
"Kibbles and Bits","North Side > Aerial Wall > Garth Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/110110074/kibbles-and-bits,1.9,-1,"Sport, TR",5.7,1,50,37.04746,-113.51275
"Orange Mocha Frappuccino","North Side > Aerial Wall > Garth Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/110179719/orange-mocha-frappuccino,2.8,-1,"Sport, TR",5.7,1,,37.04746,-113.51275
"Wonder Woman","North Side > Aerial Wall > Garth Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/110110067/wonder-woman,2.6,-1,"Sport, TR",5.8,1,,37.04746,-113.51275
"Go Your Own Way","North Side > Aerial Wall > Garth Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/110110043/go-your-own-way,2.5,-1,"Sport, TR",5.8+,1,40,37.04746,-113.51275
"In the Crack or onto your Back","South Side > Aerial Wall > Garth Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/113666466/in-the-crack-or-onto-your-back,2.0,-1,"Sport, TR","5.7+ PG13",1,30,37.04424,-113.51941
"Future Ex- Wife","The Sumo Wall > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/108043993/future-ex-wife,1.3,-1,Sport,5.6,1,50,37.09914,-113.90439
"The Wasteland","The Sumo Wall > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/108455649/the-wasteland,1.7,-1,Sport,5.8,1,80,37.09914,-113.90439
"Learning Curve","Black and Tan > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107147644/learning-curve,2.3,-1,Sport,5.6,1,80,37.0175,-113.8518
Slabstick,"Black and Tan > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/120215985/slabstick,2.2,-1,Sport,5.6,1,50,37.0175,-113.8518
Unknown,"Black and Tan > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/120215994/unknown,2.5,-1,Sport,5.6,1,30,37.0175,-113.8518
"Slabstick to Unknown linkup","Black and Tan > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/120216033/slabstick-to-unknown-linkup,1.0,-1,Sport,5.6,1,30,37.0175,-113.8518
Dissonance,"Black and Tan > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/111946272/dissonance,2.4,-1,Sport,5.7,1,60,37.0175,-113.8518
"Glutton for Punishment","Black and Tan > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/105931262/glutton-for-punishment,2.5,-1,Sport,5.7,1,90,37.0175,-113.8518
Redolence,"Black and Tan > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106011794/redolence,2.1,-1,Sport,5.7,1,95,37.0175,-113.8518
"Razors Edge","Kelly's Rock > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/111568775/razors-edge,2.4,-1,Sport,5.6,1,70,37.0183,-113.8498
"A Force To Be Reckoned With","Kelly's Rock > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106576878/a-force-to-be-reckoned-with,2.3,-1,Sport,5.7,1,60,37.0183,-113.8498
Demagogue,"Kelly's Rock > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107088508/demagogue,2.6,-1,Sport,5.7,1,60,37.0183,-113.8498
"Harsh Rhetoric","Kelly's Rock > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107147227/harsh-rhetoric,2.4,-1,Sport,5.7,1,60,37.0183,-113.8498
"Liquid Kitty","Kelly's Rock > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/108761792/liquid-kitty,2.4,-1,Sport,5.8,1,73,37.0183,-113.8498
Recidivist,"Kelly's Rock > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/114169588/recidivist,1.8,-1,Sport,5.8,1,50,37.0183,-113.8498
"Wet My Whistle","Kelly's Rock > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106011806/wet-my-whistle,2.3,-1,Sport,5.8,1,70,37.0183,-113.8498
"The Least I Could Do","The Solstice > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106359400/the-least-i-could-do,1.8,-1,Sport,5.6,1,50,37.0286,-113.864
"Breakfast of the Damned","The Solstice > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107405289/breakfast-of-the-damned,1.9,-1,Sport,5.7,1,45,37.0286,-113.864
"Towering Inferno","The Arch Wall > CLOSED - The Soul Asylum > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106943957/towering-inferno,2.6,-1,Sport,5.6,1,100,37.07357,-113.81914
"Righteous Indignation","The Arch Wall > CLOSED - The Soul Asylum > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107360330/righteous-indignation,2.2,-1,Sport,5.7,1,105,37.07357,-113.81914
